0
0.02
50
30000
1.03989,182.043,81837,0.548437
1.03274,186.183,81055,0.561669
1.02503,190.491,80214,0.575512
1.01701,194.887,79341.8,0.589698
1.00869,199.366,78438.5,0.604228
1.00005,203.929,77504.1,0.619105
0.991096,208.575,76538.5,0.63433
0.981824,213.301,75542.1,0.649907
0.972233,218.106,74514.9,0.665837
0.962323,222.989,73457.4,0.682121
0.952094,227.946,72370.1,0.698761
0.941549,232.976,71253.8,0.715756
0.930691,238.076,70109.3,0.733107
0.919525,243.243,68937.6,0.750811
0.908058,248.474,67739.7,0.768869
0.896296,253.766,66517,0.787278
0.884248,259.114,65271,0.806037
0.871924,264.517,64003,0.825141
0.859335,269.969,62714.8,0.84459
0.846492,275.467,61408.2,0.86438
0.833407,281.009,60084.6,0.884511
0.82009,286.591,58745.9,0.904984
0.806547,292.214,57393.1,0.925812
0.79277,297.884,56026,0.947026
0.778706,303.625,54639.8,0.968736
0.764053,309.565,53206.1,0.991447
0.744336,317.58,51294,1.02245
0.727333,324.486,49661.6,1.04951
0.712251,330.566,48226.5,1.07366
0.697624,336.428,46846.5,1.09724
0.683183,342.184,45495.5,1.12067
0.668848,347.871,44166,1.14413
0.654596,353.504,42855.4,1.16765
0.640422,359.087,41563.4,1.19128
0.626333,364.622,40290.7,1.21501
0.61234,370.107,39038,1.23884
0.906554,245.645,67915.7,0.758501
0.87754,254.827,64895.1,0.791971
0.888727,249.368,66059.4,0.773025
0.900782,243.564,67320.5,0.752982
0.912247,237.948,68526.5,0.733743
0.923263,232.467,69691.4,0.715107
0.933853,227.115,70816.8,0.697031
0.94404,221.882,71904.6,0.679479
0.953841,216.765,72955.8,0.66242
0.96327,211.759,73971.7,0.645832
0.97234,206.862,74952.8,0.629696
0.981062,202.07,75900.1,0.613996
0.989446,197.384,76814.2,0.598718
0.997562,192.819,77702.1,0.583902
