0
0.005
200
0
1.02544,183.975,81348.7,0.552045
1.02218,185.438,80981.2,0.55681
1.02047,186.475,80794.7,0.5601
1.01858,187.565,80586.4,0.56358
1.01672,188.645,80380.4,0.567032
1.01483,189.733,80171.2,0.570515
1.01292,190.826,79960.5,0.574016
1.011,191.924,79747.8,0.57754
1.00905,193.028,79533.2,0.581085
1.00709,194.137,79316.7,0.584652
1.00511,195.252,79098.4,0.58824
1.00311,196.372,78878.2,0.59185
1.00109,197.497,78656.1,0.595481
0.999056,198.628,78432.1,0.599134
0.997001,199.764,78206.3,0.602809
0.994926,200.905,77978.5,0.606506
0.992832,202.052,77748.9,0.610225
0.99072,203.204,77517.4,0.613966
0.988588,204.361,77284,0.617728
0.986438,205.524,77048.7,0.621513
0.984268,206.692,76811.6,0.62532
0.982079,207.865,76572.5,0.629149
0.979871,209.043,76331.6,0.632999
0.977644,210.226,76088.8,0.636872
0.975397,211.415,75844.1,0.640768
0.973131,212.608,75597.6,0.644685
0.970846,213.807,75349.2,0.648624
0.968542,215.01,75098.9,0.652586
0.966218,216.219,74846.8,0.65657
0.963875,217.433,74592.9,0.660576
0.961513,218.651,74337,0.664605
0.959131,219.875,74079.4,0.668655
0.956731,221.104,73819.9,0.672728
0.95431,222.337,73558.6,0.676824
0.951871,223.575,73295.5,0.680941
0.949412,224.818,73030.6,0.685081
0.946934,226.066,72763.9,0.689243
0.944437,227.318,72495.4,0.693428
0.941921,228.575,72225.1,0.697635
0.939386,229.837,71953.1,0.701864
0.936831,231.103,71679.3,0.706115
0.934257,232.374,71403.8,0.710389
0.931665,233.649,71126.6,0.714685
0.929053,234.929,70847.6,0.719003
0.926423,236.213,70566.9,0.723343
0.923774,237.502,70284.6,0.727706
0.921106,238.795,70000.6,0.73209
0.918419,240.092,69714.9,0.736497
0.915714,241.393,69427.6,0.740926
0.912991,242.699,69138.7,0.745377
0.910249,244.008,68848.2,0.74985
0.907488,245.322,68556,0.754345
0.90471,246.64,68262.4,0.758862
0.901913,247.961,67967.1,0.763401
0.899099,249.287,67670.4,0.767961
0.896266,250.616,67372.1,0.772544
0.893416,251.949,67072.3,0.777148
0.890548,253.286,66771.1,0.781774
0.887663,254.626,66468.4,0.786422
0.88476,255.97,66164.3,0.791091
0.88184,257.318,65858.9,0.795782
0.878903,258.669,65552,0.800494
0.87595,260.023,65243.8,0.805227
0.872979,261.381,64934.2,0.809982
0.869992,262.742,64623.4,0.814758
0.866988,264.107,64311.2,0.819556
0.863969,265.474,63997.9,0.824374
0.860933,266.845,63683.3,0.829213
0.857881,268.218,63367.5,0.834074
0.854814,269.595,63050.5,0.838955
0.851731,270.974,62732.4,0.843857
0.848633,272.356,62413.2,0.848779
0.84552,273.741,62092.9,0.853722
0.842392,275.128,61771.5,0.858686
0.839249,276.518,61449.1,0.863669
0.836092,277.911,61125.8,0.868673
0.832921,279.306,60801.4,0.873698
0.829736,280.703,60476.2,0.878742
0.826537,282.103,60150,0.883806
0.823324,283.505,59822.9,0.88889
0.820099,284.909,59495.1,0.893993
0.81686,286.315,59166.4,0.899117
0.813608,287.723,58836.9,0.904259
0.810344,289.133,58506.7,0.909421
0.807068,290.544,58175.8,0.914602
0.80378,291.958,57844.3,0.919802
0.80048,293.373,57512.1,0.925021
0.797168,294.79,57179.3,0.930259
0.793846,296.208,56845.9,0.935516
0.790512,297.627,56512,0.94079
0.787168,299.048,56177.6,0.946084
0.783814,300.47,55842.7,0.951395
0.78045,301.894,55507.4,0.956725
0.777076,303.318,55171.8,0.962072
0.773692,304.744,54835.8,0.967437
0.770301,306.17,54499.5,0.97282
0.766898,307.597,54162.8,0.978219
0.763495,309.024,53826.4,0.983636
0.760068,310.453,53488.8,0.989068
0.756668,311.88,53153.3,0.994514
0.753205,313.314,52813.8,0.999997
0.749762,314.743,52476.2,1.00548
0.746313,316.174,52138.7,1.01098
0.742859,317.605,51801.1,1.0165
0.739397,319.036,51463.4,1.02203
0.73593,320.467,51125.9,1.02759
0.732457,321.899,50788.4,1.03315
0.728978,323.33,50451,1.03873
0.725494,324.761,50113.7,1.04433
0.722006,326.192,49776.7,1.04994
0.718513,327.622,49439.9,1.05557
0.715016,329.052,49103.3,1.06122
0.711515,330.482,48767,1.06687
0.70801,331.911,48431.1,1.07254
0.704503,333.34,48095.5,1.07823
0.700992,334.767,47760.4,1.08393
0.69748,336.194,47425.6,1.08965
0.693965,337.62,47091.4,1.09537
0.690448,339.046,46757.6,1.10112
0.68693,340.47,46424.4,1.10687
0.68341,341.893,46091.7,1.11264
0.67989,343.315,45759.7,1.11842
0.676369,344.735,45428.3,1.12422
0.672848,346.154,45097.5,1.13002
0.669327,347.572,44767.5,1.13584
0.665807,348.988,44438.2,1.14168
0.662288,350.403,44109.7,1.14752
0.658769,351.816,43782,1.15338
0.655252,353.228,43455.1,1.15924
0.651737,354.637,43129,1.16512
0.648223,356.045,42803.9,1.17101
0.644712,357.451,42479.7,1.17691
0.641204,358.855,42156.4,1.18283
0.637699,360.256,41834.1,1.18875
0.634197,361.656,41512.9,1.19468
0.630699,363.053,41192.6,1.20063
0.627204,364.449,40873.5,1.20658
0.623714,365.841,40555.4,1.21254
0.620228,367.232,40238.4,1.21852
0.616747,368.619,39922.6,1.2245
0.613271,370.005,39607.9,1.23049
0.609801,371.387,39294.5,1.23649
0.606336,372.768,38982.3,1.2425
0.602877,374.145,38671.3,1.24852
0.599424,375.519,38361.6,1.25455
0.595978,376.891,38053.1,1.26058
0.592538,378.26,37746,1.26663
0.589105,379.625,37440.3,1.27268
0.58568,380.988,37135.9,1.27874
0.582263,382.348,36832.8,1.2848
0.578853,383.704,36531.2,1.29088
0.575451,385.057,36231,1.29696
0.572057,386.407,35932.2,1.30304
0.568672,387.754,35634.9,1.30914
0.565296,389.097,35339.1,1.31524
0.561929,390.437,35044.7,1.32135
0.558571,391.774,34751.9,1.32746
0.555223,393.106,34460.7,1.33357
0.551884,394.439,34170.6,1.33972
0.548555,395.747,33883.9,1.34576
0.54524,397.14,33591.4,1.35226
0.541917,397.676,33373,1.35436
0.841516,256.764,62642.8,0.795362
0.881748,243.529,66726.8,0.748184
0.884233,242.135,66995.8,0.743451
0.887519,240.498,67345.7,0.737872
0.890567,238.966,67670,0.732668
0.893622,237.435,67995.3,0.727476
0.896624,235.924,68315.2,0.722362
0.899585,234.428,68631.3,0.717307
0.902504,232.946,68943.2,0.712312
0.905382,231.479,69251.3,0.707374
0.908222,230.025,69555.5,0.702491
0.911023,228.584,69856.1,0.697661
0.913787,227.156,70153,0.692882
0.916516,225.74,70446.4,0.688153
0.919209,224.336,70736.4,0.683472
0.921868,222.944,71023,0.678839
0.924493,221.563,71306.3,0.674251
0.927085,220.193,71586.4,0.669707
0.929646,218.835,71863.3,0.665207
0.932175,217.486,72137.2,0.66075
0.934673,216.148,72407.9,0.656333
0.93714,214.821,72675.7,0.651958
0.939578,213.503,72940.6,0.647622
0.941987,212.195,73202.5,0.643324
0.944367,210.896,73461.6,0.639065
0.946719,209.607,73717.8,0.634843
0.949044,208.328,73971.3,0.630658
0.95134,207.057,74222.1,0.626509
0.95361,205.795,74470.1,0.622395
0.955854,204.543,74715.5,0.618316
0.958071,203.299,74958.2,0.614271
0.960262,202.064,75198.3,0.61026
0.962426,200.838,75435.8,0.606285
0.964562,199.62,75669.5,0.602345
0.966639,198.428,75901.1,0.598476
0.968645,197.238,76110.8,0.594684
0.970228,196.271,76322.9,0.591427
0.971151,195.179,76395,0.588138
