0
0.02
50
20000
1.03532,183.941,81327.6,0.554667
1.02176,189.995,79827.2,0.574484
1.01447,194.232,79044.8,0.588085
1.00609,198.792,78137.8,0.602869
0.997646,203.353,77222.1,0.617738
0.988836,208.015,76269.5,0.633021
0.979732,212.754,75288.4,0.64864
0.970313,217.574,74277.1,0.664618
0.960584,222.472,73236.5,0.680951
0.950544,227.447,72167.2,0.697641
0.940196,232.495,71069.6,0.714688
0.929542,237.614,69944.8,0.732089
0.918587,242.8,68793.5,0.749845
0.907338,248.051,67616.9,0.767952
0.8958,253.363,66416.2,0.786407
0.883983,258.732,65192.9,0.805208
0.871897,264.154,63948.4,0.824349
0.859552,269.625,62684.3,0.843825
0.846963,275.14,61402.7,0.863631
0.834138,280.694,60105,0.883758
0.821114,286.284,58794.7,0.904203
0.807848,291.901,57470.2,0.924944
0.794532,297.541,56144.6,0.945985
0.780805,303.207,54796.1,0.967324
0.767384,308.858,53472.3,0.988865
0.753236,314.56,52106.6,1.01079
0.739188,320.26,50753.4,1.03296
0.725103,325.961,49404.6,1.0554
0.710962,331.655,48060.7,1.07808
0.696781,337.336,46723.6,1.10098
0.682572,343.001,45395,1.12409
0.668375,348.64,44078.3,1.14739
0.654136,354.261,42770.1,1.17091
0.640184,359.848,41492.1,1.19461
0.625153,364.176,40272,1.21266
0.726994,315.646,50018,1.01704
0.869572,259.675,63997.6,0.80898
0.892575,249.922,66418.3,0.774316
0.904025,244.354,67608.2,0.755173
0.915994,238.638,68862.9,0.735578
0.927276,233.154,70052.6,0.716919
0.938157,227.789,71205.9,0.698792
0.948605,222.552,72318.5,0.681216
0.958652,217.431,73392.8,0.664144
0.968314,212.424,74429.5,0.647554
0.977564,207.531,75429.8,0.631422
0.986328,202.742,76389.7,0.615705
0.995397,198.127,77315.2,0.600821
1.00409,193.606,78129.9,0.586587
1.00695,188.281,79004.2,0.568097
