0
0.0196078
51
30000
1.03573,184.383,81355.6,0.556013
1.02278,188.89,79897.8,0.571174
1.02155,192.921,79656.3,0.583895
1.00592,197.109,77975.4,0.598336
1.00822,201.896,78059.3,0.613236
0.987973,205.95,76060.8,0.627321
0.987315,210.69,75854.1,0.642418
0.968492,215.123,74254.2,0.656616
0.968113,220.242,74078,0.672906
0.950471,225.175,72184.3,0.690565
0.952254,230.017,72014.2,0.706908
0.930934,234.369,69770.8,0.723535
0.932717,240.355,69821.8,0.742451
0.906305,244.897,67501.6,0.758404
0.908844,250.595,67484.2,0.777233
0.884371,255.314,65028.8,0.795746
0.882725,260.757,64796,0.813412
0.872022,264.82,63321.6,0.830567
0.84447,270.987,61258.4,0.850341
0.849853,277.736,61358.6,0.87358
0.820566,281.128,58688.9,0.88842
0.828954,288.547,58841.1,0.915328
0.795726,291.688,55784.2,0.931065
0.790619,299.523,55729,0.953475
0.77491,304.467,53945,0.975274
0.763625,310.239,52685.3,0.998225
0.744804,316.569,51297.1,1.01948
0.736629,321.689,49963,1.04393
0.72187,326.403,48268.4,1.06681
0.702568,334.249,46663.7,1.09613
0.676964,335.095,45634.4,1.09079
0.672825,344.765,44402.1,1.13425
0.685425,354.622,43492.7,1.1898
0.673548,358.736,41722.4,1.21818
0.625372,357.369,40188.4,1.19144
0.604724,367.545,39103.2,1.22157
0.595336,375.057,38106.7,1.25289
0.808382,305.456,62425,0.928996
0.890658,245.977,64830.4,0.770543
0.906264,250.752,67739.5,0.775151
0.901658,238.581,67737.4,0.735663
0.908485,235.534,69380.5,0.720326
0.908474,229.392,70007.3,0.698391
0.929085,225.15,71399.7,0.686416
0.956699,219.749,72785.8,0.673328
0.973034,213.543,73679,0.655863
0.966374,208.777,73876.3,0.638174
0.978895,204.398,76038.4,0.619818
0.967605,197.936,75722,0.597998
0.990396,195.382,77491.3,0.590336
1.00613,190.924,77636.1,0.580888
