0
0.02
50
20000
1.03204,186.466,80977.1,0.562603
1.03232,188.522,80947,0.568991
1.01939,193.268,79457,0.585061
1.01585,197.369,79068.6,0.597899
1.00125,202.285,77637.5,0.613955
1.00104,206.565,77269.1,0.628368
0.987846,211.59,75551.9,0.646626
0.975138,216.457,74596.1,0.661427
0.970138,220.895,74035.4,0.6758
0.953697,226.266,72491.1,0.693614
0.951381,230.783,71953.4,0.709236
0.93783,236.21,70186.4,0.729744
0.923683,241.499,69061.7,0.74644
0.917007,246.316,68253.4,0.763049
0.901862,251.911,66655.7,0.783132
0.892834,257.046,65629.9,0.801275
0.879817,262.536,64170.3,0.821588
0.865865,268.053,62893.3,0.840582
0.85546,273.297,61780.9,0.859495
0.840845,278.96,60297.8,0.880411
0.829137,284.387,59086.1,0.90036
0.814523,290.064,57642.8,0.92153
0.80224,295.567,56392,0.942183
0.78719,301.289,54937.8,0.96388
0.774512,306.941,53653.1,0.985615
0.757773,313.071,51968.2,1.01037
0.74198,320.347,50407.5,1.03874
0.727014,325.322,49106.8,1.05791
0.713033,332.099,47651.5,1.08573
0.699728,336.969,46423.5,1.10566
0.684219,343.478,44940.7,1.13269
0.667187,347.996,43719.8,1.14893
0.654991,355.32,42307.8,1.18158
0.643961,359.513,41230.9,1.20079
0.628439,365.658,39703.3,1.2295
0.604868,373.36,38462.1,1.25135
0.734098,314.889,55652.4,0.966558
0.869406,258.434,65213.2,0.797499
0.896272,247.941,67191,0.765331
0.903772,242.286,68080.2,0.746075
0.920132,236.217,69640.1,0.725677
0.92637,231.006,70360.6,0.708414
0.942425,225.213,71908.2,0.689072
0.947256,220.367,72503.4,0.673191
0.963008,214.841,74047.9,0.654804
0.96656,210.308,74511.3,0.640171
0.981415,205.07,75989.6,0.622855
0.982796,200.589,76362.3,0.608184
0.997743,195.457,78086.3,0.590485
1.00575,190.044,78986.2,0.57314
