0
0.002
502
200000
1.03491,183.116,81285.4,0.552216
1.03491,183.305,81285.4,0.552784
1.03419,183.727,81205.4,0.554135
1.03345,184.151,81124.7,0.555492
1.03271,184.576,81043.8,0.556853
1.03197,185.001,80962.5,0.558217
1.03123,185.428,80881,0.559584
1.03049,185.855,80799.2,0.560955
1.02974,186.283,80717,0.562329
1.02899,186.712,80634.6,0.563706
1.02823,187.142,80551.9,0.565087
1.02747,187.573,80468.9,0.566471
1.02671,188.005,80385.5,0.567859
1.02595,188.437,80301.9,0.56925
1.02518,188.871,80218,0.570644
1.02441,189.305,80133.8,0.572042
1.02364,189.74,80049.2,0.573444
1.02287,190.176,79964.4,0.574848
1.02209,190.613,79879.3,0.576256
1.02131,191.051,79793.9,0.577668
1.02052,191.49,79708.2,0.579083
1.01974,191.929,79622.1,0.580502
1.01895,192.369,79535.8,0.581923
1.01815,192.811,79449.2,0.583349
1.01736,193.253,79362.3,0.584778
1.01656,193.696,79275.1,0.58621
1.01575,194.139,79187.5,0.587646
1.01495,194.584,79099.7,0.589085
1.01414,195.03,79011.6,0.590527
1.01333,195.476,78923.1,0.591974
1.01252,195.923,78834.4,0.593423
1.0117,196.371,78745.4,0.594876
1.01088,196.82,78656,0.596333
1.01005,197.27,78566.4,0.597793
1.00923,197.72,78476.4,0.599256
1.0084,198.172,78386.2,0.600723
1.00757,198.624,78295.7,0.602194
1.00673,199.077,78204.8,0.603667
1.00589,199.531,78113.7,0.605145
1.00505,199.986,78022.2,0.606626
1.0042,200.442,77930.4,0.60811
1.00336,200.899,77838.4,0.609598
1.00251,201.356,77746,0.61109
1.00165,201.814,77653.3,0.612585
1.00079,202.273,77560.4,0.614083
0.999934,202.733,77467.1,0.615585
0.999071,203.194,77373.5,0.61709
0.998205,203.656,77279.7,0.618599
0.997335,204.118,77185.5,0.620112
0.996463,204.581,77091,0.621628
0.995587,205.045,76996.2,0.623147
0.994708,205.51,76901.1,0.62467
0.993826,205.976,76805.7,0.626197
0.992941,206.443,76710,0.627727
0.992053,206.91,76614.1,0.629261
0.991162,207.378,76517.8,0.630798
0.990268,207.847,76421.2,0.632339
0.98937,208.317,76324.3,0.633883
0.98847,208.788,76227.1,0.635431
0.987566,209.259,76129.6,0.636982
0.98666,209.732,76031.8,0.638537
0.98575,210.205,75933.7,0.640095
0.984837,210.679,75835.3,0.641657
0.983921,211.154,75736.6,0.643223
0.983002,211.629,75637.6,0.644792
0.982079,212.105,75538.3,0.646365
0.981154,212.583,75438.7,0.647941
0.980225,213.061,75338.8,0.64952
0.979293,213.539,75238.6,0.651104
0.978359,214.019,75138.1,0.65269
0.977421,214.499,75037.3,0.654281
0.97648,214.981,74936.2,0.655875
0.975535,215.463,74834.8,0.657472
0.974588,215.945,74733.2,0.659073
0.973638,216.429,74631.2,0.660678
0.972684,216.913,74528.9,0.662286
0.971727,217.398,74426.3,0.663898
0.970767,217.884,74323.5,0.665513
0.969804,218.371,74220.3,0.667132
0.968838,218.859,74116.9,0.668754
0.967869,219.347,74013.1,0.67038
0.966897,219.836,73909.1,0.67201
0.965921,220.326,73804.8,0.673643
0.964943,220.816,73700.1,0.67528
0.963961,221.308,73595.2,0.67692
0.962976,221.8,73490,0.678564
0.961988,222.293,73384.5,0.680211
0.960997,222.786,73278.7,0.681862
0.960003,223.281,73172.6,0.683516
0.959006,223.776,73066.3,0.685174
0.958005,224.272,72959.6,0.686836
0.957002,224.768,72852.7,0.688501
0.955995,225.266,72745.5,0.69017
0.954985,225.764,72637.9,0.691842
0.953972,226.263,72530.1,0.693518
